Project: Dynamics 365 Convergence    Server: dev.azure.com/ecolaboip    Query: 1C-Project-Plan-All-001    List type: Tree    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Work Item Type,Effort,Target Date,Title 1,Title 2,Title 3,Title 4,Title 5,Title 6,Description,Assigned To,State,Tags,Area Path,Created By,Iteration Path,Priority,Reason,Value Area,Comment Count,Acceptance Criteria,Story Points,Activity,Finish Date,Original Estimate,Remaining Work,Completed Work
894677,Task,,,,,,,Create Master Data for Test using Data Migration tool,,"Create Master Data for Test using Data Migration tool
 
","Babu, Ganesh",Closed,,\FBU 1C\CRM,"Babu, Ganesh",\One Dynamics\Sprint 25.17.03,2,Completed,,1,,,Development,,2,,2
843378,User Story,,,,,,Create Sales Skill Field on User Record,,,"As a business user,
I need a Default Sales Skill lookup field to appear on my User record when a 1C District is selected,
 
so that I can optionally associate myself with a relevant Sales Skill when working in a One Customer context.
 
","Jadhav, Kalyani",In Prod,CodeReviewed; FBU_QAPush_Oct_Major1; ProdPush_Nov_FBU_R1; ReadyforDemo,\FBU 1C\CRM,"Yellapantula, Siva",\One Dynamics\Sprint 25.16.05,2,Moved out of state Pending Prod Release,Business,0,"Business Acceptance Criteria:
 
 
 

 *  Given a User record where no District is yet selected, 

 *  When the form loads, 
 *  Then the Sales Skill field should remain hidden and locked. 
 

 *  Given a District is selected on a User record and the District is flagged as a 1C District, 

 *  When the record loads or the District value is updated, 
 *  Then the Sales Skill field should become visible and editable for the user to optionally select a Sales Skill. 
 

 *  Given a District is selected on a User record and the District is not a 1C District, 

 *  When the record loads or the District value is updated, 
 *  Then the Sales Skill field should remain hidden and locked. 
 

 *  Given a Ops Admin selects a Sales Skill from the lookup field, 

 *  When the record is saved, 
 *  Then the selected value should be stored and persist on the User record. 
 

 *  Given a Ops Admin can choose to not set Sales Skill on a user aligned with 1C district , 
 *  Always derive the Sales Skill from the Primary Owner field on the Account.  
 

 
Business Requirements: 

 *  Add a new field on the User entity called Sales Skill (lookup to Sales Skill table). 
 *  Position the field directly below the District field on the User form. 
 *  Field visibility and editability rules: 

 *  If District = 1C District ? show + editable. 
 *  If District = non-1C District ? hidden + locked. 
 *  If no District selected ? hidden + locked. 
 

 *  The Default Sales Skill field must allow only business-approved Sales Skill values. 
 *  Field should be optional — users may save without selecting a value. 
 *  All logic for determining Sales Skill on Accounts is handled in other stories; this story only governs User record field behavior. 
 *  Business must be able to review the field behavior in both 1C and non-1C district scenarios before cutover. 
 

 
Developer Notes: 

 *  Implement using business rules or form scripting for field visibility/editability logic tied to District selection. 
 *  Ensure this new field is added as a Business Recommended field  
 *  Ensure District field lookups reliably indicate whether a District is flagged as 1C (may require referencing metadata or a flag on the District table). 
 *  Validate performance: field visibility should toggle dynamically on form load and on District change without requiring a save/refresh. 
 *  Regression test User form to ensure no conflicts with existing customizations or JavaScript. 
 *  Ensure lookup field filters to active Sales Skill records only. 
 *  This story is only about User record configuration; do not duplicate Sales Skill-to-Account determination logic here. 
 *  Audit logging: changes to Default Sales Skill on User record should be tracked in audit history. 
 

 

",3,,,,,
855762,Task,,,,,,,US Technical Documentation,,,"Jadhav, Kalyani",Closed,,\FBU 1C,"Jadhav, Kalyani",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,0.5,,0.5
866337,Fault,,,,,,,The ERP Sales Skill field on the User Record is removed,,"Repo Steps: 
Open a User Record with a 1C District 
Check if the ERP Sales Skill field is shown 

 
Expectation: ERP Sales Skill Field is removed  

 
[Image]
 
","K S, Shamil",Closed,,\FBU 1C\CRM,"K S, Shamil",\One Dynamics\Sprint 25.16.05,,Moved to state Closed,,2,,,,,,,
852696,Task,,,,,,,Testing,,"All testing evidence are added in the user stories bugs 
","M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Testing,,3,,3
859783,Fault,,,,,,,TEST: ERP SALES SKILL is not visible for AM,," *  Logged in as AM 
 *  Open an Sales skill account 
 *  clicked on primary owner 
 *  The user form does not show ERP SALES SKILL field. 
 

 
","K S, Shamil",Closed,,\FBU 1C,"Mittal, Arpit",\One Dynamics\Sprint 25.16.04,,Moved to state Closed,,5,,,,,1,0,1
855904,Fault,,,,,,,Sales skill field without value is disappearing after refresh in user record,," *  Log in to CRM as opsadmin 
 *  Open any district record 
 *  update the district to 1C district 
 *  ERP Sales skill field will be visible 
 *  Dont enter any data  into sales skill field and save the user form 
 *  Refresh the user record 
 

ERP Sales skill field is disappearing 

 
https://go.screenpal.com/watch/cTQoosnodQO
 
","M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,,Moved to state Closed,,5,,,,,,,
858861,Fault,,,,,,,Sales skill field is not displaying for 1C Districts,," *  
Log into CRM as Ops Admin-  

crmol.test07@nalco.com 
 

 
 

 
 *  Go to master data 
 *  GO to districts and open any district and make it to 1C district 
 *  Go to users tab and open any user record 
 *  Change the district to 1C District 
 

Sales skill field is not displaying for 1C Districts
 
 

 
[Image]
 

 
[Image]
 
",,Removed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.05,,Moved to state Removed,,2,,,,,,,
856382,Task,,,,,,,Review Test Scenarios,,,"K S, Shamil",Closed,,\FBU 1C,"K S, Shamil",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Requirements,,0.1,,0.1
852836,Task,,,,,,,Master regression creation,,,"M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,2,Completed,,1,,,Testing,,1,,1
852668,Task,,,,,,,Implement Show/Hide Logic for Sales Skill Field,,,"Jadhav, Kalyani",Closed,,\FBU 1C,"Jadhav, Kalyani",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,5,,5
855909,Fault,,,,,,,ERP Sales skill is not getting hidden even after removing district and selecting Non 1C districts,,"Issue 1 - 

 *  Log in to CRM as opsadmin 
 *  Open any district record 
 *  update the district to 1C district 
 *  ERP Sales skill field will be visible 
 *  Select ERP sales skill value from look up and save.Sales skill value will be saved. 
 *  Remove the district value then ERP sales skill field will be hidden and save the user record 
 *  Now Refresh the user record 
 *  ERP Sales skill value will  be displayed with the previous value selected 
 

Issue 2- 

 

 *  Log in to CRM as opsadmin 
 *  Open any district record 
 *  update the district to 1C district 
 *  ERP Sales skill field will be visible 
 *  Select ERP sales skill value from look up and save.Sales skill value will be saved. 
 *  updatethe district value to Non 1C distrct then ERP sales skill field will be hidden and save the user record 
 *  Now Refresh the user record 
 *  ERP Sales skill value will  be displayed with the previous value selected 
 

Both issues covered in below evidence- 
https://go.screenpal.com/watch/cTQoDOnodDF
 

 

","M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,,Moved to state Closed,,3,,,,,,,
868782,Fault,,,,,,,ERP Sales Skill field is not visible on Inactive User record,,"Login to CRM Test env as System Admin 
Navigate to User entity 
Open any Inactive user record 

 
Actual Result : ERP Sales Skill is not visible on Inactive User records 
Expected Result : ERP Sales skill should be visible on Active / Inactive user records  

 
[Image]
 

 
User record - https://ecolabtest.crm.dynamics.com/main.aspx?appid=11485922-98ee-42b6-804d-f4b96b3ad564&pagetype=entityrecord&etn=systemuser&id=3021c466-ea3a-ef11-840a-00224808a175 

 
","Chaudhari, Neha",Closed,,\FBU 1C\CRM,"Chaudhari, Neha",\One Dynamics\Sprint 25.16.05,,Moved to state Closed,,2,,,,,0.5,0,0.5
855905,Fault,,,,,,,ERP Sales skill field is getting locked after entering data and user form refresh,," *  Log in to CRM as opsadmin 
 *  Open any district record 
 *  update the district to 1C district 
 *  ERP Sales skill field will be visible 
 *  Select data  into sales skill field look up and save the user form 
 *  Refresh the user record 
 

ERP Sales skill field will be locked 

 
https://go.screenpal.com/watch/cTQoosnodQO
 

[Image]
 
","M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,,Moved to state Closed,,3,,,,,,,
852835,Task,,,,,,,Create/update test scenarios,," Test Cases- 

 
Scenario 1A - Validate Sales Skill field on user record Given District is selected and the District is 1C District 

 

 *  Log into NW Ops admin role 
 *  Take any district where Is Eligible for One Customer field is yes 
 *  Go to the user's tab and open any user record where the district field is blank /create new user 
 *  Update the district field with a 1C District 
 *  Sales skill field should visible and placed under district field in the user form 
 *  Sales skill should be optional field and editable to the ops admin 
 *  Ops Admin CAN select an Active sales skill from sales skill look up field and the data should be saved successfully in user record 
 

Scenario 1B - Validate Sales Skill field on user record Given District is selected and the District is 1C District 

 *  Log into NW Ops admin role 
 *  Take any district where Is Eligible for One Customer field is yes 
 *  Go to the user's tab and open any user record where the district field is blank /create new user 
 *  Update the district field with a 1C District 
 *  Sales skill field should visible and placed under district field in the user form 
 *  Sales skill should be optional field and editable to the ops admin 
 *  Ops Admin CANNOT select an Inactive sales skill from sales skill look up field  
 

 

 

 
Scenario 2:  Validate Sales Skill field on user record. Given District is select and District is non -1C District 

 

 *  Log into NW Ops admin role 
 *  Take any district where Is Eligible for One Customer field is No or blank 
 *  Go to the users tab and open any user record where the district field is blank 
 *  Sales skill field should hidden and locked  
 *  Sales skill should not be visible under district field in user form 
 

Scenario 3- Validate Sales Skill visibility field on User record where no District is yet selected 
 

 *  Log in to the NW Ops admin role 
 *  Take any user where the district field value is not selected 
 *  The sales skill field should be hidden and locked  
 *  Sales skill should not be visible under district field in user record if no district is selected 
 

Scenario 4- Ops Admin should be able to save user form without selecting sales skill field value 

 *  Open any user record with district select and district should be 1C District. 
 *  Sales skill should be visible under the district field  
 *  Don't select value in the sales skill field and save the user record by making other updates 
 *  Ops admin should be able to save the record without sales skill field also. 
 

Combinations - 
 

 *  If District = 1C District ? show + non-mandatory + editable. 
 *  If District = non-1C District ? hidden. 
 *  If no District selected ? hidden. 
 

@Datta, Roopam @M N, Chaithra Please review the test cases and let me know if any changes required 
 
","M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,2,Completed,,3,,,Testing,,1,,1
852664,Task,,,,,,,Create Sales Skill Lookup Field on User Entity,,,"Jadhav, Kalyani",Closed,,\FBU 1C,"Jadhav, Kalyani",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,2,,2
858652,Test Case,,,,,,,Create Sales Skill Field on User Record,,,"M.T, Gowthami",Design,,\,"M.T, Gowthami",\,2,New,,0,,,,,,,
852672,Task,,,,,,,Configure Active Sales Skill records View in lookup field.,,,"Jadhav, Kalyani",Closed,,\FBU 1C,"Jadhav, Kalyani",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,0.5,,0.5
855734,Fault,,,,,,,[Test] Sales Skill field is not displaying in the user record for 1C Districts,," *  Log into CRM as opsadmin 
 *  Go to Master Data ->Districts 
 *  Open any district where Is Eligible for One Customer? fied is yes which is 1C district 
 *  Go to users tab and open any one user record 
 *  Sales skill look up field should be visible under district field in user record 
 

Sales Skill field is not displaying in the user record for 1C Districts
 

 

 
[Image]
 

 

 
[Image]
 

 
","M.T, Gowthami",Closed,,\FBU 1C,"M.T, Gowthami",\One Dynamics\Sprint 25.16.03,,Moved to state Closed,,2,,,,,,,
843377,User Story,,,,,,Cleanup and Align Market Segment and Sub-Segment Values,,," 
As a business user,
I need obsolete or unused Market Segment and Sub-Segment values to be cleaned up and deactivated,
 
so that the CRM only reflects approved, business-relevant segment options going forward.
 

 
As a system,
 
I need to deactivate obsolete Market Segment and Sub-Segment values while retaining historical integrity for older accounts that still reference them,
 
so that reporting and data history are not lost, while ensuring new account setups use only business-approved values.

 
Business Requirements: 

 *  Validate the Hygiene Sub-Segment domain and retain only values approved by business stakeholders. 
 *  Add new Water Sub-Segment values approved by the business to ensure alignment with the One Customer model. 
 *  Deactivate all obsolete or unused Market Segment and Sub-Segment values so they are no longer available for new record creation. 
 *  Ensure historical data integrity is preserved — existing accounts with obsolete values should remain unchanged. 
 *  Confirm that deactivated values are excluded from CRM dropdowns, lookups, and user forms. 
 *  Document the list of cleaned-up and added values for business sign-off. 
 

 


 
 
","Yellapantula, Siva",Roadblock,Data Migration; RoadBlocked,\FBU 1C\Data,"Yellapantula, Siva",\One Dynamics\PI17 Backlog,2,Moved out of state In Development,Business,9,"Business Acceptance Criteria: 

 *  Given new business-approved Market Segment and Sub-Segment values are identified for Water and Hygiene, 

 *  When the updates is executed, 
 *  I need to assign Sales Skills to the Market Segments, so that the the market segments are aligned with either Hygiene or Water Sales Skill 
 

 *  Given the Hygiene Market Segment and Sub-Segment domain requires validation, 

 *  When the updates are executed, 
 *  Then only business-approved Hygiene Market Segment and Sub-Segments should remain active. 
 

 *  Given obsolete Market Segment or Sub-Segment values exist in CRM for FBU, 

 *  When the update process is executed, 
 *  Then those values should be deactivated (not deleted) and unavailable for new record creation. 
 

 *  Given an existing account is already tagged with an obsolete Market Segment or Sub-Segment,  

 *  When the update process is executed,  
 *  Then the account should still retain its historical value, with no data loss.  
 

 

 

 

 

 
Developer Notes: 

 *  Use status = inactive (or equivalent deactivation) rather than deleting values, to preserve history. 
 *  Ensure lookup filtering respects active-only values for new record creation. 
 *  Regression test account forms, advanced find queries, and reports to confirm obsolete values no longer appear in picklists. 
 *  Validate impact on integrations (e.g., Snowflake, reporting pipelines) — confirm inactive values do not break sync or downstream reporting. 
 *  Add appropriate audit logging or annotation in CRM configuration to record which values were deactivated/added and when. 
 *  Ensure unit tests validate that historical records still load correctly with inactive values. 
 

 

",2,,,,,
865262,Task,,,,,,,Testing,,,"Chaudhari, Neha",New,,\FBU 1C\Data,"Chaudhari, Neha",\One Dynamics\PI17 Backlog,2,New,,0,,,Testing,,2,3,
867164,Task,,,,,,,SQL query creation,,,"Khan, Munira",Closed,,\FBU 1C\Data,"Khan, Munira",\One Dynamics\Sprint 25.16.05,2,Completed,,0,,,Data Migration,,6,,6
865940,Task,,,,,,,Package Validation and Unit Testing,,,"Khan, Munira",New,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\PI17 Backlog,2,New,,0,,,Data Migration,,2,2,
865939,Task,,,,,,,Design SSIS package to read data from excel and updated or create CRM records,,,"Khan, Munira",Active,,\FBU 1C\Data,"Jain, Sharad",\One Dynamics\PI17 Backlog,2,Work started,,0,,,Data Migration,,6,0,6
867163,Task,,,,,,,Data Analysis,,,"Khan, Munira",Closed,,\FBU 1C\Data,"Khan, Munira",\One Dynamics\Sprint 25.16.05,2,Completed,,0,,,Data Migration,,6,,6
865260,Task,,,,,,,Creation/Updation of Test Scenarios,," 
Test cases 
Sourcesystem - SQL 
Target system - CRM 
  
Scenario1 – Assign Sales Skills to Approved Market Segments and sub segments which areActive for Water Account  
Steps:  
               1.Precondition:business-approved Active Market Segment and Sub-Segment values are identifiedfor Water  
       2.After the Update package executed then validates that market segments arealigned with Water Sales Skill in CRM for Water account  
3. validatethat Segment and Sub-Segments should remain active.  
   
Scenario2 – Assign Sales Skills to Approved Market Segments and sub segments which areActive for Hygiene Account  
Steps:  
               1.Precondition:business-approved Active Market Segment and Sub-Segment values are identifiedfor Hygiene  
       2.After the Update package executed then validates that market segments arealigned with Hygiene Sales Skill in CRM  
  
  
Scenario3 – Market Segment and Sub Segments are created/updated in the CRM Master dataas per the Business Approved list 
  
Steps: 
1.Precondition:business-approved Active Market Segment and Sub-Segment values are identifiedfor Water and Hygiene 
2.After the Update package executed then validates that market segments are created/updated with Water and Hygiene Sales Skill in CRM Master Data as per the BusinessApproved list 
3. Validatethat 

 
 *  Segments and Sub-Segments should remain active. 
 *  Market Segment Code and Description are as per     the Business Approved list 
 
 *  Market Segments should be aligned to the BU -     Food & beverage 
 
 *  Market Segments should be aligned to the Global     Business - Food & Beverage 
 
 *  Sub Segment Name and Description is as per the     Business Approved list 
 
 *  Sub Segments should be linked/associated to the     respective Market Segments as per the Business Approved list 
 
 *  Only Business Approved Market Segments and Sub     Segments should be active in CRM Master data for Food & Beverage 
 

  
  
Scenario4 –Market Segments and sub segments which are obsolete 
Steps: 
               1.Precondition:obsolete Market Segment or Sub-Segment values exist in for Water and Hygiene 
       2.After the Update package executed then validates that those values shouldbe deactivated (not deleted) and unavailable for new record creation. 
  
Scenario5 – existingaccount is already tagged with an obsolete Market Segment or Sub-Segment  
Steps:  
               1.Precondition:obsolete Market Segment or Sub-Segment values exist in CRM and tagged toexisting accounts  
       2.After the Update package executed then validates that the account shouldstill retain its historical value, with no data loss. 
  
  

 
 
","Chaudhari, Neha",Closed,,\FBU 1C\Data,"Chaudhari, Neha",\One Dynamics\Sprint 25.16.05,2,Completed,,5,,,Testing,,1,,1
843373,User Story,,,,,,Associate Hygiene and Water Sales Skills to All 1C Districts,,,"As a system,
I want to assign both Water and Hygiene sales skills to every district flagged as 1C during cutover
 
so that all 1C districts are consistently enabled for both sales skills and ready for the One Customer model.
 
","Yellapantula, Siva",Removed,,\FBU 1C,"Yellapantula, Siva",\One Dynamics,2,Removed from the backlog,Business,0,"Business Acceptance Criteria: 

 *  Given a district is flagged as 1C in the business-approved list 

 *  When the cutover process is executed 
 *  Then both Water and Hygiene sales skills must be associated with that district 
 

 *  Given a district is not flagged as 1C 

 *  When the cutover process is executed 
 *  Then no additional sales skills (Water or Hygiene) should be assigned to that district 
 

 *  Given the cutover has completed 

 *  When validation checks are performed 
 *  Then all 1C districts must show both Water and Hygiene sales skills in the district-to-sales skill mapping table 
 

 *  Given the cutover updates are applied 

 *  When results are compared against the business-approved 1C district list 
 *  Then each flagged district must reflect exactly two sales skill associations: Water and Hygiene 
 

 

Business Requirements: 
 

 *  All 1C districts must be configured with both Water and Hygiene sales skills at cutover. 
 *  Non-1C districts must remain unchanged — no new sales skills are to be assigned. 
 *  Associations must be created in the district-to-sales skill mapping table (or equivalent CRM structure). 
 *  After cutover, there should be no 1C district without both sales skills assigned. 
 *  The outcome must be validated against the business-approved 1C district list. 
 *  Any exceptions or missing associations must be flagged for correction before go-live. 
 

 
",,,,,,
835260,Requirement,,,,,6. Allow Multiple Sales Skill Accounts to Share the Same ERP Customer Number in CRM,,,,"Business Capability:
As part of the One Customer initiative, the business wants CRM to support scenarios where a single ERP customer number from EBS can be shared across multiple Sales Skill Accounts (e.g., Water and Hygiene). This reflects the new consolidated customer structure in ERP, where previously separate customer numbers for Water and Hygiene are now unified into a single number. 

 
For example:  

 *  The surviving Hygiene ERP Customer Number will be applied to both the Hygiene and Water Sales Skill Accounts in CRM. 
 *  Despite sharing the ERP number, both Sales Skill Accounts must remain distinct for sales execution, opportunity tracking, and access control. 
 

 
To maintain CRM data quality and downstream consistency: 

 *  CRM must enforce that Account Number + ERP System + Sales Skill combination is unique. 
 *  Business must define and drive the account merge rules during migration: 

 *  If more than one CRM account exists for the same ERP number and Sales Skill (e.g., four Hygiene accounts), they must be merged into one prior to applying the new structure. 
 *  Merge definitions (e.g., survivor selection, field precedence) will be finalized later by business stakeholders as part of refinement sessions. 
 

 

 
Any leftover duplicate cleanup post-migration will be handled through data conversion activities, but the primary merging strategy and decisions must be owned by business. 

 
Technical Implementation Considerations: 

 *  Core Plugin Logic: 

 *  Modify the synchronous plugin on CRM Account entity that currently blocks duplicate ERP customer numbers. 
 *  Plugin should enforce uniqueness based on the composite key: 

 *  (ERP Source System + ERP Customer Number + Sales Skill) 
 

 *  Ensure this logic applies consistently across create and update operations. 
 

 *  Merging Logic: 

 *  If CRM contains multiple accounts with the same ERP number and Sales Skill, they must be merged into one per skill. 

 *  Business will provide merge rules and survivor logic. 
 *  If not merged, the plugin will block updates due to duplicate constraint violations. 
 

 *  Business-led data analysis is required to identify merge candidates prior to implementation. 
 

 *  Alternative Feasibility (Requires Technical Spike): 

 *  Spike is needed to determine if the uniqueness plugin can alternatively allow: 

 *  Multiple CRM accounts to share the same ERP number and Sales Skill, only if they belong to different BCAs. 
 *  For example, allow: 

 *  Account 1 (ERP #123, Water, BCA A) 
 *  Account 2 (ERP #123, Water, BCA B) 
 

 *  But block if both are under the same BCA, as that would imply duplication. 
 

 *  The spike should evaluate: 

 *  Impact on plugin performance 
 *  Technical viability of checking BCA context at runtime 
 *  Risk of inconsistent downstream reporting or integrations 
 

 

 *  Other Technical Adjustments: 

 *  During conversion, update ERP Source System from legacy value (e.g., NLC_SAP) to the new standard ECL_EBS. 
 *  Plugin should account for the new source system name in validation logic. 
 

 

 
Expected Deliverables: 

 *  Updated CRM plugin logic to enforce uniqueness using (ERP Source System + ERP Customer Number + Sales Skill) key. 
 *  Technical design document outlining: 

 *  Plugin update 
 *  Edge case handling 
 *  Merge logic triggers 
 

 *  Documented business rules for merges, including survivor record determination, field precedence, and audit requirements (to be defined during refinement). 
 *  Outcomes of technical spike, exploring feasibility of uniqueness enforcement within BCA context. 
 *  Scripts or manual processes to identify and merge duplicate Sales Skill Accounts before conversion. 
 *  Test scenarios and validation for plugin behavior under create/update, migration, and data repair use cases. 
 *  CRM metadata updates to reflect: 

 *  Relaxed uniqueness constraint 
 *  Revised source system mappings 
 

 

 

 
","Yellapantula, Siva",New,PO Refinement,\FBU 1C,"Yellapantula, Siva",\One Dynamics,,Moved to state New,,0,,,,,,,
839710,User Story,,,,,,TECHNICAL SPIKE: Identify existing duplicate-check plugin and document how existing logic will be updated,,,"As a CRM Developer, I need to identify the existing duplicate-check plugin logic for Accounts and document how it should be updated, so that the system can allow more than one account with the same ERP System and ERP Account Number when each has a different Sales Skill, while still preventing duplicates where all three values match. This will ensure the One Customer account model functions correctly without blocking valid account creation or updates.
 
","Chopra, Ashish",Pending PO Review,TECHNICAL SPIKE,\FBU 1C,"Yellapantula, Siva",\One Dynamics\Sprint 25.16.02,2,Moved out of state In Development,Business,3," *  Locate & Document Current Plugin 

 *  Identify all plugins, steps, and configurations related to duplicate checking on Accounts. 
 *  Capture plugin assembly name, class, message (Create/Update), execution stage, filtering attributes, and execution order. 
 *  Document where the code is stored (repo, solution name) and in which environments the step is registered. 
 

 *  Analyze Current Logic 

 *  Describe how the duplicate check works today, including field comparison logic, case sensitivity, and active/inactive record handling. 
 *  Capture current validation messages and when they are displayed (pre-save vs post-save). 
 

 *  Define Proposed Change 

 *  Update uniqueness rule to: 

 *  Block if ERP System, ERP Account Number, and Sales Skill match. 
 *  Allow if ERP System and ERP Account Number match but Sales Skill differs. 
 

 *  Include pseudocode for new logic, handling null Sales Skill values appropriately for One Customer accounts. 

 *  Document special-case handling for: 
 *  Legacy accounts without Sales Skill. 
 *  Merges and deactivated records. 
 *  Bulk import and integration updates. 
 

 

 *  Edge Cases & Performance 

 *  Identify potential edge cases (e.g., whitespace, padding, null values, case sensitivity). 
 *  Recommend performance optimizations (e.g., indexes, FetchXML query adjustments) to keep plugin execution under acceptable latency. 
 

 *  Impact Assessment 

 *  List areas impacted (form saves, bulk imports, integrations, merges). 
 *  Include rollback plan in case of deployment issues. 
 

 *  Testing Approach 

 *  Define scenarios to confirm correct behavior: 

 *  Same ERP+Number, different Sales Skills ? allowed. 
 *  Same ERP+Number, same Sales Skill ? blocked with error. 
 *  Changing Sales Skill or ERP fields triggers re-validation. 
 *  Bulk import and API create/update behave consistently. 
 

 

 *  Deliverables 

 *  Technical documentation (memo or wiki) including: plugin inventory, current logic summary, proposed logic, pseudocode, risks, and test outline. 
 *  Screenshots or exports from Plugin Registration Tool showing step details. 
 *  Effort estimate and prerequisites for implementing the change. 
 

 

",4,,,,,
855763,Task,,,,,,,Identify Duplicate detection rules for Account,,,"Chopra, Ashish",Closed,,\FBU 1C,"Chopra, Ashish",\One Dynamics\Sprint 25.16.02,2,Completed,,1,,,Development,,1,,1
852364,Task,,,,,,,Complete Initial Analysis of the technical Spike,,,"Chopra, Ashish",Closed,,\FBU 1C,"Yellapantula, Siva",\One Dynamics\Sprint 25.16.02,2,Completed,,0,,,Development,,18,,18
852365,Task,,,,,,,Complete final review of this Spike and approve the proposed design,,,"Patro, Suman Kumar",Closed,,\FBU 1C,"Yellapantula, Siva",\One Dynamics\Sprint 25.16.03,2,Completed,,0,,,Development,,1,,0.5
